Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1918-02-01,7.43,0.67,1.232,14.1,4.56417,175.51333,15.82691,29.10261,6.78434
1918-03-01,7.28,0.66,1.208,14,4.55833,173.19835,15.70205,28.73951,6.68636
1918-04-01,7.21,0.65,1.183,14.2,4.5525,169.11702,15.24633,27.74833,6.52073
1918-05-01,7.44,0.64,1.159,14.5,4.54667,170.90129,14.70119,26.62293,6.58236
1918-06-01,7.45,0.63,1.135,14.7,4.54083,168.80268,14.27459,25.71692,6.49629
1918-07-01,7.51,0.62,1.111,15.1,4.535,165.65456,13.67588,24.50629,6.37132
1918-08-01,7.58,0.61,1.087,15.4,4.52917,163.9415,13.19318,23.50982,6.30307
1918-09-01,7.54,0.6,1.063,15.7,4.52333,159.96026,12.72893,22.55143,6.14917
1918-10-01,7.86,0.59,1.038,16,4.5175,163.62248,12.28209,21.60816,6.29052
1918-11-01,8.06,0.58,1.014,16.3,4.51167,164.69782,11.8517,20.72005,6.33333
1918-12-01,7.9,0.57,0.99,16.5,4.50583,159.47167,11.50618,19.98442,6.13458
1919-01-01,7.85,0.5667,0.985,16.5,4.5,158.46236,11.43957,19.88349,6.09847
1919-02-01,7.88,0.5633,0.98,16.2,4.53917,162.01365,11.58151,20.14891,6.23969
1919-03-01,8.12,0.56,0.975,16.4,4.57833,164.91212,11.37325,19.80164,6.35607
1919-04-01,8.39,0.5567,0.97,16.7,4.6175,167.33466,11.10312,19.3462,6.45614
1919-05-01,8.97,0.5533,0.965,16.9,4.65667,176.7853,10.90472,19.01871,6.829
1919-06-01,9.21,0.55,0.96,16.9,4.69583,181.51534,10.83968,18.92017,7.02162
1919-07-01,9.51,0.5467,0.955,17.4,4.735,182.04203,10.46502,18.28077,7.05284
1919-08-01,8.87,0.5433,0.95,17.7,4.77417,166.91323,10.22367,17.87684,6.47913
1919-09-01,9.01,0.54,0.945,17.8,4.81333,168.5952,10.10448,17.68285,6.55848
1919-10-01,9.47,0.5367,0.94,18.1,4.8525,174.26566,9.87628,17.29775,6.7947
1919-11-01,9.19,0.5333,0.935,18.5,4.89167,165.45664,9.60153,16.83373,6.46702
1919-12-01,8.92,0.53,0.93,18.9,4.93083,157.19671,9.34016,16.38934,6.16072
1920-01-01,8.83,0.5283,0.9192,19.3,4.97,152.38556,9.11725,15.86328,5.98967
1920-02-01,8.1,0.5267,0.9083,19.5,4.98,138.35371,8.99641,15.5144,5.45535
1920-03-01,8.67,0.525,0.8975,19.7,4.99,146.58626,8.87633,15.1743,5.79882
1920-04-01,8.6,0.5233,0.8867,20.3,5,141.10514,8.58608,14.5486,5.59986
1920-05-01,8.06,0.5217,0.8758,20.6,5.01,130.31915,8.43517,14.16048,5.18895
1920-06-01,7.92,0.52,0.865,20.9,5.02,126.21742,8.287,13.78511,5.04364
1920-07-01,7.91,0.5183,0.8542,20.8,5.03,126.6641,8.29962,13.67844,5.08059
1920-08-01,7.6,0.5167,0.8433,20.3,5.04,124.69756,8.47779,13.83651,5.0207
1920-09-01,7.87,0.515,0.8325,20,5.05,131.06452,8.57665,13.86419,5.29716
1920-10-01,7.88,0.5133,0.8217,19.9,5.06,131.89051,8.59129,13.7531,5.35118
1920-11-01,7.48,0.5117,0.8108,19.8,5.07,125.82786,8.60777,13.6392,5.12641
1920-12-01,6.81,0.51,0.8,19.4,5.08,116.91919,8.75606,13.735,4.78424
1921-01-01,7.11,0.5058,0.7575,19,5.09,124.6397,8.86677,13.27912,5.12218
1921-02-01,7.06,0.5017,0.715,18.4,5.02417,127.79895,9.08169,12.94281,5.27486
1921-03-01,6.88,0.4975,0.6725,18.3,4.95833,125.22117,9.05487,12.24001,5.19235
1921-04-01,6.91,0.4933,0.63,18.1,4.8925,127.15688,9.07764,11.59317,5.29709
1921-05-01,7.12,0.4892,0.5875,17.7,4.82667,133.98221,9.20563,11.05541,5.60947
1921-06-01,6.55,0.485,0.545,17.6,4.76083,123.95642,9.17845,10.31393,5.21611
1921-07-01,6.53,0.4808,0.5025,17.7,4.695,122.87975,9.04756,9.45591,5.19778
1921-08-01,6.45,0.4767,0.46,17.7,4.62917,121.37433,8.97041,8.65615,5.16129
1921-09-01,6.61,0.4725,0.4175,17.5,4.56333,125.80671,8.99299,7.94619,5.37752
1921-10-01,6.7,0.4683,0.375,17.5,4.4975,127.51966,8.91305,7.13729,5.47926
1921-11-01,7.06,0.4642,0.3325,17.4,4.43167,135.14372,8.8858,6.36477,5.8382
1921-12-01,7.31,0.46,0.29,17.3,4.36583,140.7381,8.8563,5.58332,6.11416
1922-01-01,7.3,0.4642,0.3233,16.9,4.3,143.87209,9.14869,6.37176,6.28709
1922-02-01,7.46,0.4683,0.3567,16.9,4.305,147.02545,9.22949,7.03002,6.46131
1922-03-01,7.74,0.4725,0.39,16.7,4.31,154.37071,9.42379,7.77837,6.82139
1922-04-01,8.21,0.4767,0.4233,16.7,4.315,163.74464,9.50756,8.44252,7.27325
1922-05-01,8.53,0.4808,0.4567,16.7,4.32,170.12689,9.58933,9.10867,7.59347
1922-06-01,8.45,0.485,0.49,16.7,4.325,168.53133,9.6731,9.77282,7.55799
1922-07-01,8.51,0.4892,0.5233,16.8,4.33,168.71772,9.69879,10.37485,7.6021
1922-08-01,8.83,0.4933,0.5567,16.6,4.335,177.17116,9.89791,11.17001,8.02003
1922-09-01,9.06,0.4975,0.59,16.6,4.34,181.78603,9.98218,11.83816,8.26508
1922-10-01,9.26,0.5017,0.6233,16.7,4.345,184.6864,10.00617,12.43143,8.43215
1922-11-01,8.8,0.5058,0.6567,16.8,4.35,174.4672,10.0279,13.01961,7.99825
1922-12-01,8.78,0.51,0.69,16.9,4.355,173.04068,10.05134,13.59887,7.96468
1923-01-01,8.9,0.5117,0.7142,16.8,4.36,176.44978,10.14487,14.1596,8.1542
1923-02-01,9.28,0.5133,0.7383,16.8,4.335,183.9836,10.17659,14.6374,8.53336
1923-03-01,9.43,0.515,0.7625,16.8,4.31,186.95747,10.2103,15.11719,8.70074
1923-04-01,9.1,0.5167,0.7867,16.9,4.285,179.3474,10.18339,15.50468,8.37281
1923-05-01,8.67,0.5183,0.8108,16.9,4.26,170.87275,10.21492,15.97966,8.0005
1923-06-01,8.34,0.52,0.835,17,4.235,163.40206,10.18814,16.3598,7.67183
1923-07-01,8.06,0.5217,0.8592,17.2,4.21,156.07991,10.10259,16.6382,7.34599
1923-08-01,8.1,0.5233,0.8833,17.1,4.185,157.77178,10.19284,17.20491,7.44178
1923-09-01,8.15,0.525,0.9075,17.2,4.16,157.82274,10.1665,17.57351,7.45818
1923-10-01,8.03,0.5267,0.9317,17.3,4.135,154.60013,10.14046,17.93785,7.3174
1923-11-01,8.27,0.5283,0.9558,17.3,4.11,159.2208,10.17126,18.40184,7.54633
1923-12-01,8.55,0.53,0.98,17.3,4.085,164.61159,10.20399,18.86776,7.80974
1924-01-01,8.83,0.5317,0.9758,17.3,4.06,170.00238,10.23672,18.7869,8.07225
1924-02-01,8.87,0.5333,0.9717,17.2,4.04333,171.76536,10.32722,18.81673,8.16207
1924-03-01,8.7,0.535,0.9675,17.1,4.02667,169.45857,10.42073,18.84496,8.05808
1924-04-01,8.5,0.5367,0.9633,17,4.01,166.53687,10.51533,18.87353,7.92362
1924-05-01,8.47,0.5383,0.9592,17,3.99333,165.9491,10.54668,18.7932,7.8997
1924-06-01,8.63,0.54,0.955,17,3.97667,169.08391,10.57999,18.71091,8.05168
1924-07-01,9.03,0.5417,0.9508,17.1,3.96,175.88631,10.55123,18.51968,8.37771
1924-08-01,9.34,0.5433,0.9467,17,3.94333,182.99464,10.64465,18.54829,8.71742
1924-09-01,9.25,0.545,0.9425,17.1,3.92667,180.17147,10.61551,18.35801,8.58167
1924-10-01,9.13,0.5467,0.9383,17.2,3.91,176.80019,10.58671,18.16995,8.41949
1924-11-01,9.64,0.5483,0.9342,17.2,3.89333,186.67622,10.61769,18.09055,8.88833
1924-12-01,10.16,0.55,0.93,17.3,3.87667,195.60863,10.58905,17.90512,9.31064
1925-01-01,10.58,0.5542,0.9567,17.3,3.86,203.69481,10.66991,18.41917,9.69262
1925-02-01,10.67,0.5583,0.9833,17.2,3.845,206.62191,10.81134,19.04136,9.8308
1925-03-01,10.39,0.5625,1.01,17.3,3.83,200.03678,10.82971,19.44535,9.51854
1925-04-01,10.28,0.5667,1.037,17.2,3.815,199.06966,10.97401,20.08125,9.47657
1925-05-01,10.61,0.5708,1.063,17.3,3.8,204.2724,10.98951,20.46575,9.72901
1925-06-01,10.8,0.575,1.09,17.5,3.785,205.55409,10.94385,20.74574,9.79639
1925-07-01,11.1,0.5792,1.117,17.7,3.77,208.87676,10.89923,21.0194,9.96399
1925-08-01,11.25,0.5833,1.143,17.7,3.755,211.69942,10.97638,21.50866,10.11092
1925-09-01,11.51,0.5875,1.17,17.7,3.74,216.59203,11.05541,22.01674,10.35925
1925-10-01,11.89,0.5917,1.197,17.7,3.725,223.74276,11.13445,22.52482,10.7185
1925-11-01,12.26,0.5958,1.223,18,3.71,226.86023,11.02474,22.63051,10.88632
1925-12-01,12.46,0.6,1.25,17.9,3.695,231.8491,11.16448,23.25934,11.14737
1926-01-01,12.65,0.6075,1.249,17.9,3.68,235.38452,11.30404,23.24073,11.34097
1926-02-01,12.67,0.615,1.248,17.9,3.65167,235.75667,11.4436,23.22213,11.38944
1926-03-01,11.81,0.6225,1.248,17.8,3.62333,220.98882,11.64823,23.35259,10.71235
1926-04-01,11.48,0.63,1.247,17.9,3.595,213.61378,11.72271,23.20352,10.39559
1926-05-01,11.56,0.6375,1.246,17.8,3.56667,216.31082,11.92891,23.31516,10.57516
1926-06-01,12.11,0.645,1.245,17.7,3.53833,227.88266,12.13743,23.42807,11.19798
1926-07-01,12.62,0.6525,1.244,17.5,3.51,240.19376,12.41889,23.67679,11.86969
1926-08-01,13.12,0.66,1.243,17.4,3.48167,251.14526,12.63383,23.79372,12.48881
1926-09-01,13.32,0.6675,1.242,17.5,3.45333,253.51671,12.70438,23.63872,12.69261
1926-10-01,13.02,0.675,1.242,17.6,3.425,246.39888,12.77414,23.50441,12.42652
1926-11-01,13.19,0.6825,1.241,17.7,3.39667,248.20581,12.8431,23.3528,12.61525
1926-12-01,13.49,0.69,1.24,17.7,3.36833,253.85112,12.98423,23.33398,13.00905
1927-01-01,13.4,0.6967,1.229,17.5,3.34,255.03933,13.26014,23.39129,13.18593
1927-02-01,13.66,0.7033,1.218,17.4,3.33917,261.48204,13.46269,23.31516,13.63397
1927-03-01,13.87,0.71,1.208,17.3,3.33833,267.03658,13.6695,23.2574,14.03326
1927-04-01,14.21,0.7167,1.197,17.3,3.3375,273.58254,13.79849,23.04562,14.48822
1927-05-01,14.7,0.7233,1.186,17.4,3.33667,281.38989,13.84553,22.70261,15.00235
1927-06-01,14.89,0.73,1.175,17.6,3.33583,281.78796,13.81499,22.23646,15.12033
1927-07-01,15.22,0.7367,1.164,17.3,3.335,293.02789,14.18355,22.41028,15.8208
1927-08-01,16.03,0.7433,1.153,17.2,3.33417,310.41699,14.39382,22.32756,16.86286
1927-09-01,16.94,0.75,1.143,17.3,3.33333,326.14274,14.43961,22.00597,17.81872
1927-10-01,16.68,0.7567,1.132,17.4,3.3325,319.29139,14.48488,21.66894,17.53724
1927-11-01,17.06,0.7633,1.121,17.3,3.33167,328.45307,14.69568,21.58241,18.1313
1927-12-01,17.46,0.77,1.11,17.3,3.33083,336.1542,14.82467,21.37063,18.64662
1928-01-01,17.53,0.7767,1.133,17.3,3.33,337.5019,14.95366,21.81344,18.80613
1928-02-01,17.32,0.7833,1.155,17.1,3.3525,337.35891,15.25712,22.49709,18.86885
1928-03-01,18.25,0.79,1.177,17.1,3.375,355.47345,15.38762,22.9256,19.94342
1928-04-01,19.4,0.7967,1.2,17.1,3.3975,377.87314,15.51812,23.3736,21.25791
1928-05-01,20,0.8033,1.222,17.2,3.42,387.29506,15.55571,23.66373,21.83273
1928-06-01,19.02,0.81,1.245,17.1,3.4425,370.4715,15.77718,24.25011,20.91342
1928-07-01,19.16,0.8167,1.268,17.1,3.465,373.19842,15.90768,24.6981,21.08191
1928-08-01,19.78,0.8233,1.29,17.1,3.4875,385.27478,16.03623,25.12662,21.76213
1928-09-01,21.17,0.83,1.312,17.3,3.51,407.58216,15.97984,25.2597,23.00465
1928-10-01,21.6,0.8367,1.335,17.2,3.5325,418.27866,16.20249,25.85195,23.57834
1928-11-01,23.06,0.8433,1.357,17.2,3.555,446.5512,16.3303,26.27797,25.12198
1928-12-01,23.15,0.85,1.38,17.1,3.5775,450.91563,16.5563,26.87964,25.30159
1929-01-01,24.86,0.86,1.399,17.1,3.6,484.22301,16.75108,27.24972,27.0832
1929-02-01,24.99,0.87,1.418,17.1,3.57417,486.75515,16.94586,27.6198,27.13167
1929-03-01,25.43,0.88,1.438,17,3.54833,498.23914,17.24146,28.17412,27.67575
1929-04-01,25.28,0.89,1.457,16.9,3.5225,498.23103,17.54057,28.71529,27.56845
1929-05-01,25.66,0.9,1.476,17,3.49667,502.74544,17.63332,28.91864,27.69859
1929-06-01,26.15,0.91,1.495,17.1,3.47083,509.34962,17.72498,29.11961,27.93547
1929-07-01,28.48,0.92,1.514,17.3,3.445,548.32025,17.71259,29.14877,29.93329
1929-08-01,30.1,0.93,1.533,17.3,3.41917,579.50982,17.90512,29.51457,31.48031
1929-09-01,31.3,0.94,1.552,17.3,3.39333,602.6132,18.09765,29.88037,32.56379
1929-10-01,27.99,0.95,1.572,17.3,3.3675,538.88637,18.29018,30.26543,28.96107
1929-11-01,20.58,0.96,1.591,17.3,3.34167,396.22299,18.48271,30.63123,21.17104
1929-12-01,21.4,0.97,1.61,17.2,3.31583,414.40571,18.78381,31.17725,22.00737
1930-01-01,21.71,0.9708,1.557,17.1,3.29,422.86732,18.90924,30.32724,22.31072
1930-02-01,23.07,0.9717,1.503,17,3.29417,452.00067,19.0381,29.44764,23.69712
1930-03-01,23.94,0.9725,1.45,16.9,3.29833,471.82163,19.16652,28.57733,24.58661
1930-04-01,25.46,0.9733,1.397,17,3.3025,498.82692,19.06945,27.37083,25.84344
1930-05-01,23.94,0.9742,1.343,16.9,3.30667,471.82163,19.20003,26.46852,24.30976
1930-06-01,21.52,0.975,1.29,16.8,3.31083,426.65161,19.33017,25.57531,21.8669
1930-07-01,21.06,0.9758,1.237,16.6,3.315,422.56224,19.57912,24.82001,21.5488
1930-08-01,20.79,0.9767,1.183,16.5,3.31917,419.67292,19.71595,23.88038,21.3006
1930-09-01,20.78,0.9775,1.13,16.6,3.32333,416.94413,19.61323,22.67309,21.07258
1930-10-01,17.92,0.9783,1.077,16.5,3.3275,361.73828,19.74825,21.74063,18.21487
1930-11-01,16.62,0.9792,1.023,16.4,3.33167,337.54181,19.88694,20.77649,16.93971
1930-12-01,15.51,0.98,0.97,16.1,3.33583,320.86794,20.27405,20.06718,16.055
1931-01-01,15.98,0.9667,0.94,15.9,3.34,334.74959,20.25047,19.69115,16.70548
1931-02-01,17.2,0.9533,0.91,15.7,3.36833,364.89608,20.22415,19.30555,18.16149
1931-03-01,17.53,0.94,0.88,15.6,3.39667,374.28095,20.06983,18.78878,18.57956
1931-04-01,15.86,0.9267,0.85,15.5,3.425,340.80966,19.91351,18.26533,16.87232
1931-05-01,14.33,0.9133,0.82,15.3,3.45333,311.95731,19.88211,17.85101,15.40154
1931-06-01,13.87,0.9,0.79,15.1,3.48167,305.94258,19.85208,17.42571,15.06248
1931-07-01,14.33,0.8867,0.76,15.1,3.51,316.08919,19.55871,16.76398,15.51675
1931-08-01,13.9,0.8733,0.73,15.1,3.53833,306.60431,19.26313,16.10224,15.00628
1931-09-01,11.83,0.86,0.7,15,3.56667,262.68416,19.09623,15.54344,12.81775
1931-10-01,10.25,0.8467,0.67,14.9,3.595,229.12792,18.92708,14.97714,11.14593
1931-11-01,10.39,0.8333,0.64,14.7,3.62333,235.41743,18.88098,14.50117,11.4156
1931-12-01,8.44,0.82,0.61,14.6,3.65167,192.544,18.70688,13.9161,9.30603
1932-01-01,8.3,0.7933,0.5933,14.3,3.68,193.32253,18.47744,13.81907,9.31241
1932-02-01,8.23,0.7667,0.5767,14.1,3.64917,194.41113,18.11118,13.62295,9.33693
1932-03-01,8.26,0.74,0.56,14,3.61833,196.51351,17.60533,13.32295,9.41307
1932-04-01,6.28,0.7133,0.5433,13.9,3.5875,150.48224,17.09219,13.01863,7.19223
1932-05-01,5.51,0.6867,0.5267,13.7,3.55667,133.95886,16.69502,12.80511,6.39086
1932-06-01,4.77,0.66,0.51,13.6,3.52583,116.82072,16.16387,12.49027,5.56506
1932-07-01,5.01,0.6333,0.4933,13.6,3.495,122.69849,15.50997,12.08127,5.83876
1932-08-01,7.53,0.6067,0.4767,13.5,3.46417,185.78114,14.96858,11.7612,8.83465
1932-09-01,8.26,0.58,0.46,13.4,3.43333,205.31262,14.41662,11.43387,9.76117
1932-10-01,7.12,0.5533,0.4433,13.3,3.4025,178.30715,13.85637,11.10162,8.47861
1932-11-01,7.05,0.5267,0.4267,13.2,3.37167,177.89166,13.29015,10.76686,8.46331
1932-12-01,6.82,0.5,0.41,13.1,3.34083,173.40175,12.71274,10.42445,8.25707
1933-01-01,7.09,0.495,0.4125,12.9,3.31,183.06146,12.78074,10.65061,8.72805
1933-02-01,6.25,0.49,0.415,12.7,3.29417,163.91425,12.85088,10.88391,7.82605
1933-03-01,6.23,0.485,0.4175,12.6,3.27833,164.68647,12.8207,11.03637,7.87468
1933-04-01,6.89,0.48,0.42,12.6,3.2625,182.13319,12.68852,11.10246,8.7231
1933-05-01,8.87,0.475,0.4225,12.6,3.24667,234.47335,12.55635,11.16854,11.24965
1933-06-01,10.39,0.47,0.425,12.7,3.23083,272.49104,12.32635,11.14617,13.09888
1933-07-01,11.23,0.465,0.4275,13.1,3.215,285.52811,11.82285,10.86939,13.7543
1933-08-01,10.67,0.46,0.43,13.2,3.19917,269.23461,11.60712,10.85013,12.99953
1933-09-01,10.58,0.455,0.4325,13.2,3.18333,266.96366,11.48095,10.91321,12.92292
1933-10-01,9.55,0.45,0.435,13.2,3.1675,240.97381,11.35479,10.97629,11.69625
1933-11-01,9.78,0.445,0.4375,13.2,3.15167,246.77737,11.22862,11.03938,12.01177
1933-12-01,9.97,0.44,0.44,13.2,3.13583,251.57161,11.10246,11.10246,12.2818
1934-01-01,10.54,0.4408,0.4442,13.2,3.12,265.95434,11.12264,11.20844,13.02512
1934-02-01,11.32,0.4417,0.4483,13.3,3.0925,283.48833,11.06155,11.22684,13.92692
1934-03-01,10.74,0.4425,0.4525,13.3,3.065,268.96331,11.08159,11.33202,13.25454
1934-04-01,10.92,0.4433,0.4567,13.3,3.0375,273.47108,11.10162,11.4372,13.51839
1934-05-01,9.81,0.4442,0.4608,13.3,3.01,245.67319,11.12416,11.53988,12.18158
1934-06-01,9.94,0.445,0.465,13.4,2.9825,247.07112,11.06103,11.55816,12.28773
1934-07-01,9.47,0.4458,0.4692,13.4,2.955,235.38869,11.08092,11.66255,11.74152
1934-08-01,9.1,0.4467,0.4733,13.4,2.9275,226.19187,11.10329,11.76446,11.31503
1934-09-01,8.88,0.4475,0.4775,13.6,2.9,217.47757,10.9596,11.69432,10.90995
1934-10-01,8.95,0.4483,0.4817,13.5,2.8725,220.81556,11.06052,11.88456,11.10835
1934-11-01,9.2,0.4492,0.4858,13.5,2.845,226.98359,11.08272,11.98572,11.44881
1934-12-01,9.26,0.45,0.49,13.4,2.8175,230.16887,11.18531,12.17956,11.63934
1935-01-01,9.26,0.45,0.57,13.6,2.79,226.78404,11.02082,13.95971,11.49591
1935-02-01,8.98,0.45,0.65,13.7,2.77833,218.32133,10.94038,15.80277,11.08781
1935-03-01,8.41,0.45,0.73,13.7,2.76667,204.46352,10.94038,17.74773,10.39827
1935-04-01,9.04,0.44667,0.75667,13.8,2.755,218.18744,10.78066,18.26275,11.10421
1935-05-01,9.75,0.44333,0.78333,13.8,2.74333,235.32385,10.70019,18.90635,11.98558
1935-06-01,10.12,0.44,0.81,13.7,2.73167,246.03696,10.69726,19.69268,12.53952
1935-07-01,10.65,0.44,0.79333,13.7,2.72,258.92229,10.69726,19.28747,13.20214
1935-08-01,11.37,0.44,0.77667,13.7,2.70833,276.4269,10.69726,18.88229,14.10506
1935-09-01,11.61,0.44,0.76,13.7,2.69667,282.26177,10.69726,18.47708,14.41889
1935-10-01,11.92,0.45,0.76,13.7,2.685,289.79847,10.94038,18.47708,14.82623
1935-11-01,13.04,0.46,0.76,13.8,2.67333,314.73056,11.10246,18.34319,16.12961
1935-12-01,13.04,0.47,0.76,13.8,2.66167,314.73056,11.34382,18.34319,16.15919
1936-01-01,13.76,0.48,0.77,13.8,2.65,332.10832,11.58517,18.58455,17.08736
1936-02-01,14.55,0.49,0.78,13.8,2.6525,351.17558,11.82653,18.82591,18.10454
1936-03-01,14.86,0.5,0.79,13.7,2.655,361.27561,12.15598,19.20644,18.66048
1936-04-01,14.88,0.51667,0.82,13.7,2.6575,361.76185,12.56118,19.9358,18.719
1936-05-01,14.09,0.53333,0.85,13.7,2.66,342.55541,12.96637,20.66516,17.75019
1936-06-01,14.69,0.55,0.88,13.8,2.6625,354.55459,13.27468,21.23949,18.393
1936-07-01,15.56,0.57,0.9,13.9,2.665,372.8509,13.65842,21.56593,19.36046
1936-08-01,15.87,0.59,0.92,14,2.6675,377.56289,14.03668,21.8877,19.62306
1936-09-01,16.05,0.61,0.94,14,2.67,381.84526,14.5125,22.36352,19.86202
1936-10-01,16.89,0.64667,0.96667,14,2.6725,401.82969,15.38484,22.99796,20.91309
1936-11-01,17.36,0.68333,0.99333,14,2.675,413.01145,16.25716,23.63237,21.49977
1936-12-01,17.06,0.72,1.02,14,2.6775,405.87416,17.12951,24.2668,21.12566
1937-01-01,17.59,0.73,1.05,14.1,2.68,415.51541,17.24424,24.80336,21.61874
1937-02-01,18.11,0.74,1.08,14.1,2.67,427.79898,17.48047,25.51203,22.24422
1937-03-01,18.09,0.75,1.11,14.2,2.66,424.31719,17.59192,26.03605,22.0422
1937-04-01,17.01,0.78,1.13,14.3,2.65,396.19472,18.16766,26.31981,20.55658
1937-05-01,16.25,0.81,1.15,14.4,2.64,375.86447,18.7354,26.59964,19.47417
1937-06-01,15.64,0.84,1.17,14.4,2.63,361.7551,19.4293,27.06224,18.71166
1937-07-01,16.57,0.81667,1.18667,14.5,2.62,380.6229,18.75933,27.25853,19.64672
1937-08-01,16.74,0.79333,1.20333,14.5,2.61,384.5279,18.22334,27.64122,19.80698
1937-09-01,14.37,0.77,1.22,14.6,2.6,327.8267,17.56622,27.83219,16.84788
1937-10-01,12.28,0.78,1.19,14.6,2.59,280.14696,17.79435,27.14779,14.36166
1937-11-01,11.2,0.79,1.16,14.5,2.58,257.27076,18.14678,26.6459,13.15812
1937-12-01,11.02,0.8,1.13,14.4,2.57,254.89394,18.5041,26.13704,13.00848
1938-01-01,11.31,0.79333,1.07667,14.2,2.56,265.28621,18.60834,25.25426,13.51146
1938-02-01,11.04,0.78667,1.02333,14.1,2.54333,260.78966,18.58285,24.17336,13.26308
1938-03-01,10.31,0.78,0.97,14.1,2.52667,243.54542,18.42536,22.91358,12.37729
1938-04-01,9.89,0.76667,0.90333,14.2,2.51,231.97883,17.98286,21.18849,11.78952
1938-05-01,9.98,0.75333,0.83667,14.1,2.49333,235.75007,17.79542,19.76396,11.99228
1938-06-01,10.21,0.74,0.77,14.1,2.47667,241.18319,17.48047,18.18913,12.28897
1938-07-01,12.24,0.71333,0.72,14.1,2.46,289.13636,16.85053,17.00802,14.77033
1938-08-01,12.31,0.68667,0.67,14.1,2.44333,290.78992,16.22062,15.82691,14.90359
1938-09-01,11.75,0.66,0.62,14.1,2.42667,277.56146,15.59069,14.6458,14.28233
1938-10-01,13.06,0.61,0.62667,14,2.41,310.71023,14.5125,14.90902,16.06115
1938-11-01,13.07,0.56,0.63333,14,2.39333,310.94814,13.32295,15.06761,16.14957
1938-12-01,12.69,0.51,0.64,14,2.37667,301.90756,12.1334,15.22623,15.75648
1939-01-01,12.5,0.51333,0.66333,14,2.36,297.38728,12.2127,15.78134,15.59963
1939-02-01,12.4,0.51667,0.68667,13.9,2.3475,297.13054,12.38045,16.45401,15.6647
1939-03-01,12.39,0.52,0.71,13.9,2.335,296.89092,12.46031,17.01312,15.72922
1939-04-01,10.83,0.52333,0.72667,13.8,2.3225,261.39049,12.63105,17.53867,13.91699
1939-05-01,11.23,0.52667,0.74333,13.8,2.31,271.0448,12.71152,17.94092,14.50293
1939-06-01,11.43,0.53,0.76,13.8,2.2975,275.87195,12.79196,18.34319,14.83383
1939-07-01,11.71,0.54,0.77667,13.8,2.285,282.62997,13.03332,18.74546,15.27095
1939-08-01,11.54,0.55,0.79333,13.8,2.2725,278.52689,13.27468,19.14771,15.12008
1939-09-01,12.77,0.56,0.81,14.1,2.26,301.65616,13.22846,19.13402,16.45284
1939-10-01,12.9,0.58,0.84,14,2.2475,306.90367,13.79877,19.98442,16.8212
1939-11-01,12.67,0.6,0.87,14,2.235,301.43174,14.27459,20.69815,16.59924
1939-12-01,12.37,0.62,0.9,14,2.2225,294.29445,14.75041,21.41188,16.28041
1940-01-01,12.3,0.62333,0.93,13.9,2.21,294.73433,14.93639,22.28479,16.37848
1940-02-01,12.22,0.62667,0.96,14,2.18833,290.7258,14.90902,22.83934,16.21612
1940-03-01,12.15,0.63,0.99,14,2.16667,289.06043,14.98832,23.55307,16.17291
1940-04-01,12.27,0.63667,1.00667,14,2.145,291.91535,15.14693,23.94967,16.37099
1940-05-01,10.58,0.64333,1.02333,14,2.12333,251.70859,15.30552,24.34603,14.13875
